source_article_id,source_url,target_type,target_article_id,target_url,anchor_text,utm_source,utm_medium,utm_campaign,utm_status,anchor_status
n8ce1135b5cbe,https://note.com/koichi_ikeda/n/n8ce1135b5cbe,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n8ce1135b5cbe,https://note.com/koichi_ikeda/n/n8ce1135b5cbe,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n8ce1135b5cbe,https://note.com/koichi_ikeda/n/n8ce1135b5cbe,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
n3472fcb1978a,https://note.com/koichi_ikeda/n/n3472fcb1978a,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師 池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n3472fcb1978a,https://note.com/koichi_ikeda/n/n3472fcb1978a,LINE,,https://lin.ee/rG3y2px,LINEで相談する,,,,NOT_APPLICABLE,OK
n3472fcb1978a,https://note.com/koichi_ikeda/n/n3472fcb1978a,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMeritで予約する,,,,NOT_APPLICABLE,OK
n3472fcb1978a,https://note.com/koichi_ikeda/n/n3472fcb1978a,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,髪のことを相談する,,,,NOT_APPLICABLE,OK
n3472fcb1978a,https://note.com/koichi_ikeda/n/n3472fcb1978a,LINE,,https://lin.ee/rG3y2px,LINEで相談する,,,,NOT_APPLICABLE,OK
n3472fcb1978a,https://note.com/koichi_ikeda/n/n3472fcb1978a,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,Web予約する,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,EMPTY,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n74441a2a58a7,https://note.com/koichi_ikeda/n/n74441a2a58a7,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,EMPTY,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n8973449ee0da,https://note.com/koichi_ikeda/n/n8973449ee0da,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
n69986ccf2398,https://note.com/koichi_ikeda/n/n69986ccf2398,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n69986ccf2398,https://note.com/koichi_ikeda/n/n69986ccf2398,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
n69986ccf2398,https://note.com/koichi_ikeda/n/n69986ccf2398,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n69986ccf2398,https://note.com/koichi_ikeda/n/n69986ccf2398,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n69986ccf2398,https://note.com/koichi_ikeda/n/n69986ccf2398,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
ne967d43b585d,https://note.com/koichi_ikeda/n/ne967d43b585d,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師 池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
ne967d43b585d,https://note.com/koichi_ikeda/n/ne967d43b585d,LINE,,https://lin.ee/rG3y2px,LINEで相談する,,,,NOT_APPLICABLE,OK
ne967d43b585d,https://note.com/koichi_ikeda/n/ne967d43b585d,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMeritで予約する,,,,NOT_APPLICABLE,OK
n1c8d4e7ffc3d,https://note.com/koichi_ikeda/n/n1c8d4e7ffc3d,OFFICIAL_WEB,,https://ikeda-official-web.pages.dev/?utm_source=note&utm_medium=referral&utm_campaign=official_web_launch_202609%20,https://ikeda-official-web.pages.dev/?utm_source=note&utm_medium=referral&utm_campaign=official_web_launch_202609,note,referral,official_web_launch_202609,REVIEW,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師,,,,NOT_APPLICABLE,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,EMPTY,,,,NOT_APPLICABLE,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n0b76b2c773dc,https://note.com/koichi_ikeda/n/n0b76b2c773dc,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
n4e9335e91aff,https://note.com/koichi_ikeda/n/n4e9335e91aff,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,ということです。,,,,NOT_APPLICABLE,AMBIGUOUS
n4e9335e91aff,https://note.com/koichi_ikeda/n/n4e9335e91aff,OFFICIAL_WEB,,https://ikeda-official-web.pages.dev/home-care/?utm_source=note&utm_medium=article&utm_campaign=home_care,→ 公式Webで確認する,note,article,home_care,REVIEW,OK
n4e9335e91aff,https://note.com/koichi_ikeda/n/n4e9335e91aff,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,EMPTY,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n1c6cf39c7715,https://note.com/koichi_ikeda/n/n1c6cf39c7715,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
n7ca7c0b0b3be,https://note.com/koichi_ikeda/n/n7ca7c0b0b3be,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
n7ca7c0b0b3be,https://note.com/koichi_ikeda/n/n7ca7c0b0b3be,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
n7ca7c0b0b3be,https://note.com/koichi_ikeda/n/n7ca7c0b0b3be,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
n7ca7c0b0b3be,https://note.com/koichi_ikeda/n/n7ca7c0b0b3be,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
n7ca7c0b0b3be,https://note.com/koichi_ikeda/n/n7ca7c0b0b3be,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
n34713b0fb6e9,https://note.com/koichi_ikeda/n/n34713b0fb6e9,OFFICIAL_WEB,,https://ikeda-official-web.pages.dev/,https://ikeda-official-web.pages.dev/,,,,REVIEW,OK
n0568e0cfeddc,https://note.com/koichi_ikeda/n/n0568e0cfeddc,OFFICIAL_WEB,,https://ikeda-official-web.pages.dev/home-care/,自宅でできるホームケアを確認する,,,,REVIEW,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,三田市の美容師,,,,NOT_APPLICABLE,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,EMPTY,,,,NOT_APPLICABLE,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,CONSULTATION,,https://ikeda-hair-consultation.ikedakoichi7326.chatgpt.site/,池田航一｜髪の相談,,,,NOT_APPLICABLE,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,LINE,,https://lin.ee/rG3y2px,LINE,,,,NOT_APPLICABLE,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,LINE,,https://lin.ee/rG3y2px,で相談する,,,,NOT_APPLICABLE,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,BeautyMerit,,,,NOT_APPLICABLE,OK
neb06cc9beb25,https://note.com/koichi_ikeda/n/neb06cc9beb25,RESERVATION,,https://y7xzhn-google.b-merit.jp/n3icrs/web/,で予約する,,,,NOT_APPLICABLE,OK
